NTD ID,Agency,Mode,TOS,UZA Name,1/2019,2/2019,3/2019,4/2019,5/2019,6/2019,7/2019,8/2019,9/2019,10/2019,11/2019,12/2019,1/2020,2/2020,3/2020,4/2020,5/2020,6/2020,7/2020,8/2020,9/2020,10/2020,11/2020,12/2020,1/2021,2/2021,3/2021,4/2021,5/2021,6/2021,7/2021,8/2021,9/2021,10/2021,11/2021,12/2021,1/2022,2/2022,3/2022,4/2022,5/2022,6/2022,7/2022,8/2022,9/2022,10/2022,11/2022,12/2022,1/2023,2/2023,3/2023,4/2023,5/2023,6/2023,7/2023,8/2023,9/2023,10/2023,11/2023,12/2023
11.0,Valley Regional Transit,DR,PT,"Boise City, ID","8,946 ","8,668 ","9,301 ","9,978 ","8,976 ","8,798 ","8,328 ","9,385 ","9,313 ","10,862 ","8,582 ","8,610 ","9,091 ","8,801 ","5,991 ","2,892 ","3,058 ","4,006 ","4,252 ","4,574 ","4,746 ","7,911 ","6,738 ","7,083 ","7,073 ","7,361 ","8,912 ","8,303 ","7,903 ","8,324 ","8,355 ","8,850 ","8,447 ","9,144 ","8,922 ","8,980 ","8,457 ","8,791 ","10,087 ","9,274 ","8,729 ","8,874 ","7,831 ","9,767 ","9,282 ","8,826 ","8,901 ","8,854 ","8,454 ","8,406 ","9,585 ","8,228 ","8,588 ","8,232 ","6,913 ","8,140 ","7,378 ","8,126 ","7,336 ","6,539 "
11.0,Valley Regional Transit,MB,DO,"Boise City, ID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,Valley Regional Transit,MB,PT,"Boise City, ID","106,475 ","97,110 ","103,171 ","109,742 ","102,874 ","88,643 ","93,026 ","101,024 ","96,699 ","131,315 ","113,183 ","113,388 ","128,805 ","123,883 ","95,878 ","75,867 ","79,479 ","84,733 ","90,631 ","82,044 ","85,998 ","82,783 ","68,840 ","68,511 ","66,869 ","62,300 ","69,973 ","63,598 ","73,888 ","65,937 ","65,397 ","67,727 ","73,299 ","74,804 ","71,657 ","68,165 ","70,803 ","70,200 ","81,391 ","78,603 ","79,703 ","76,090 ","73,275 ","83,230 ","89,809 ","87,362 ","82,205 ","75,786 ","78,944 ","81,280 ","92,331 ","86,547 ","87,937 ","79,705 ","74,295 ","87,917 ","74,907 ","90,362 ","81,061 ","73,161 "
12.0,Municipality of Anchorage,DR,PT,"Anchorage, AK","11,117 ","10,057 ","10,997 ","11,827 ","12,009 ","10,680 ","11,131 ","11,453 ","10,585 ","11,857 ","9,624 ","10,119 ","10,846 ","10,806 ","7,727 ","6,716 ","7,742 ","4,459 ","4,780 ","4,674 ","5,105 ","5,487 ","4,622 ","5,178 ","4,929 ","5,591 ","6,404 ","7,259 ","7,253 ","7,902 ","8,169 ","8,366 ","8,164 ","8,430 ","8,223 ","9,148 ","8,561 ","8,577 ","10,958 ","11,010 ","14,714 ","11,385 ","10,647 ","12,000 ","11,235 ","11,355 ","10,550 ","8,269 ","11,527 ","11,041 ","13,157 ","12,483 ","13,410 ","13,130 ","12,602 ","14,614 ","13,412 ","14,166 ","10,872 ","13,323 "
12.0,Municipality of Anchorage,MB,DO,"Anchorage, AK","228,204 ","233,120 ","255,590 ","273,689 ","279,800 ","267,107 ","296,997 ","319,232 ","284,089 ","311,122 ","248,068 ","254,141 ","254,538 ","274,194 ","234,810 ","39,102 ",0 ,"121,059 ","142,296 ","133,934 ","134,426 ","137,880 ","110,990 ","126,915 ","125,787 ","127,470 ","153,249 ","166,772 ","166,789 ","187,076 ","182,367 ","188,580 ","178,725 ","177,730 ","144,067 ","154,502 ","149,572 ","153,382 ","194,696 ","206,649 ","211,198 ","230,886 ","212,401 ","238,177 ","236,185 ","222,812 ","185,986 ","170,782 ","192,176 ","177,666 ","212,039 ","210,917 ","257,234 ","259,325 ","249,317 ","279,081 ","251,665 ","263,457 ","181,217 ","210,952 "
12.0,Municipality of Anchorage,MB,PT,"Anchorage, AK","23,104 ","24,492 ","27,788 ","27,907 ","29,393 ","26,265 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,Municipality of Anchorage,VP,PT,"Anchorage, AK","18,002 ","16,641 ","18,002 ","17,267 ","19,746 ","16,537 ","17,085 ","17,847 ","17,020 ","18,029 ","17,299 ","15,365 ","18,521 ","17,029 ","13,132 ","7,948 ","9,045 ","11,619 ","11,823 ","10,956 ","12,243 ","12,416 ","11,518 ","9,825 ","11,439 ","11,248 ","13,284 ","12,681 ","12,166 ","13,050 ","12,602 ","13,314 ","12,802 ","12,797 ","13,032 ","12,539 ","12,698 ","13,105 ","15,521 ","15,292 ","16,268 ","16,067 ","15,300 ","18,023 ","16,900 ","17,339 ","17,821 ","15,350 ","18,175 ","16,820 ","20,005 ","17,924 ","19,904 ","18,527 ","17,561 ","19,774 ","17,051 ","18,883 ","18,066 ","16,404 "
16.0,City of Longview,CB,DO,"Longview, WA--OR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88 ,104 ,160 ,91 ,78 ,86 ,120 ,72 ,32 ,,,,,,,,
16.0,City of Longview,DR,PT,"Longview, WA--OR","4,646 ","4,365 ","4,715 ","4,936 ","5,121 ","4,347 ","4,643 ","4,746 ","4,355 ","5,217 ","4,480 ","4,296 ","4,810 ","4,966 ","2,557 ",652 ,"1,036 ","1,668 ","1,746 ","1,786 ","1,765 ","2,012 ","1,614 ","1,610 ","1,729 ","1,722 ","2,362 ","2,295 ","2,158 ","2,325 ","2,525 ","2,373 ","1,976 ","2,334 ","2,247 ","2,025 ","2,078 ","2,332 ","2,767 ","2,397 ","2,637 ","2,786 ","2,509 ","2,680 ","2,582 ","2,631 ","2,500 ","2,315 ","2,688 ","2,347 ","2,683 ","2,291 ","2,571 ","2,492 ","2,304 ","2,798 ","2,934 ","3,162 ","3,027 ","2,760 "
16.0,City of Longview,MB,DO,"Longview, WA--OR","31,109 ","26,976 ","28,231 ","29,769 ","30,119 ","25,643 ","26,612 ","28,325 ","25,491 ","30,495 ","26,912 ","25,049 ","28,557 ","29,482 ","22,523 ","11,296 ","11,380 ","13,932 ","14,708 ","14,432 ","14,361 ","16,272 ","13,020 ","14,140 ","10,681 ","10,331 ","15,311 ","15,805 ","14,344 ","14,820 ","15,718 ","14,411 ","14,688 ","14,873 ","14,101 ","14,237 ","13,749 ","14,296 ","17,444 ","16,419 ","16,543 ","17,613 ","16,471 ","19,410 ","18,996 ","19,488 ","17,789 ","17,522 ","19,673 ","17,877 ","20,747 ","19,191 ","21,209 ","20,612 ","19,663 ","22,104 ","20,420 ","21,305 ","20,477 ","19,159 "
16.0,City of Longview,VP,DO,"Longview, WA--OR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,Ben Franklin Transit,DR,DO,"Kennewick--Richland--Pasco, WA","27,781 ","18,262 ","27,126 ","28,202 ","27,831 ","24,064 ","24,336 ","24,905 ","23,409 ","27,316 ","23,497 ","22,719 ","25,022 ","24,601 ","15,745 ","6,003 ","6,646 ","8,301 ","9,747 ","10,343 ","11,274 ","13,436 ","11,139 ","11,473 ","11,189 ","10,634 ","13,646 ","13,697 ","13,575 ","14,655 ","14,965 ","14,639 ","16,240 ","17,025 ","16,579 ","16,563 ","15,079 ","16,036 ","20,251 ","18,295 ","19,404 ","18,724 ","16,558 ","18,528 ","18,439 ","20,464 ","18,523 ","17,229 ","19,703 ","18,885 ","24,911 ","19,021 ","21,056 ","19,250 ","17,320 ","18,252 ","18,619 ","20,946 ","19,101 ","17,918 "
18.0,Ben Franklin Transit,DR,PT,"Kennewick--Richland--Pasco, WA","6,263 ","3,296 ","5,654 ","5,887 ","5,616 ","7,428 ","13,075 ","9,587 ","5,424 ","6,119 ","4,736 ","4,781 ","5,798 ","4,880 ","2,503 ",12 ,115 ,235 ,467 ,649 ,834 ,"1,024 ","1,310 ","1,746 ","1,867 ","1,930 ","2,836 ","2,565 ","2,105 ","3,846 ","5,022 ","5,325 ","6,533 ","7,704 ","7,182 ","7,852 ","6,780 ","7,598 ","10,302 ","10,454 ","10,928 ","15,385 ","21,358 ","15,833 ","13,760 ","14,772 ","13,023 ","13,593 ","15,646 ","16,402 ","20,796 ","20,575 ","12,712 ","15,384 ","16,922 ","11,839 ","12,969 ","15,275 ","15,297 ","15,725 "
18.0,Ben Franklin Transit,DR,TX,"Kennewick--Richland--Pasco, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,Ben Franklin Transit,MB,DO,"Kennewick--Richland--Pasco, WA","168,881 ","119,954 ","170,285 ","189,709 ","199,166 ","170,420 ","167,602 ","200,436 ","178,964 ","206,853 ","169,922 ","154,380 ","170,146 ","176,786 ","126,153 ","64,607 ","68,678 ","78,545 ","82,066 ","87,655 ","88,312 ","102,100 ","86,668 ","86,461 ","86,633 ","87,086 ","116,794 ","114,883 ","120,354 ","114,605 ","113,180 ","115,181 ","149,395 ","164,305 ","123,954 ","108,935 ","104,416 ","119,176 ","144,570 ","129,878 ","142,101 ","151,851 ","132,434 ","167,011 ","181,389 ","201,666 ","169,337 ","137,991 ","181,869 ","173,992 ","203,078 ","191,333 ","231,153 ","203,134 ","168,949 ","213,858 ","227,294 ","249,052 ","215,304 ","188,699 "
18.0,Ben Franklin Transit,VP,DO,"Kennewick--Richland--Pasco, WA","58,515 ","43,953 ","53,724 ","58,550 ","56,219 ","52,154 ","57,923 ","55,906 ","54,573 ","63,719 ","48,797 ","48,770 ","55,175 ","51,203 ","38,778 ","7,533 ","6,291 ","5,470 ","6,008 ","7,373 ","10,103 ","12,812 ","9,984 ","11,203 ","12,377 ","11,722 ","14,595 ","12,599 ","12,004 ","14,056 ","12,461 ","13,392 ","13,439 ","12,089 ","12,496 ","12,330 ","12,058 ","11,675 ","16,991 ","16,603 ","18,412 ","21,435 ","21,028 ","26,649 ","24,411 ","26,156 ","25,738 ","23,271 ","26,326 ","23,695 ","27,913 ","24,536 ","27,503 ","25,402 ","24,115 ","27,363 ","23,818 ","27,362 ","25,773 ","22,332 "
19.0,Intercity Transit,CB,DO,"Olympia--Lacey, WA","18,721 ","15,479 ","17,227 ","16,468 ","18,284 ","17,362 ","18,358 ","18,765 ","17,672 ","18,688 ","16,423 ","17,040 ","20,054 ","19,611 ","13,269 ","1,705 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"2,616 ","6,381 ","6,189 ","6,506 ","5,828 ","5,637 ","5,066 ","5,273 ","6,289 ","6,266 ","6,504 ","6,913 ","7,652 ","8,046 ","7,858 ","8,470 ","7,572 ","7,051 ","8,068 ","7,803 ","8,625 ","8,935 ","9,234 ","9,322 ","9,624 ","10,171 ","10,728 ","11,271 ","10,103 ","9,555 "
19.0,Intercity Transit,DR,DO,"Olympia--Lacey, WA","17,556 ","13,081 ","17,859 ","18,347 ","19,458 ","18,262 ","18,478 ","18,925 ","18,152 ","20,188 ","17,478 ","18,050 ","19,284 ","19,334 ","10,083 ","8,803 ","14,311 ","14,514 ","9,907 ","9,613 ","9,745 ","10,187 ","8,434 ","8,889 ","8,096 ","7,708 ","10,044 ","8,897 ","9,203 ","10,136 ","10,961 ","10,538 ","10,084 ","10,333 ","9,782 ","9,504 ","8,616 ","8,901 ","11,111 ","10,919 ","10,908 ","10,891 ","10,419 ","11,958 ","11,791 ","12,066 ","11,616 ","10,808 ","10,967 ","10,501 ","12,462 ","11,604 ","12,225 ","11,856 ","11,947 ","12,748 ","12,049 ","11,032 ","10,163 ","9,749 "
19.0,Intercity Transit,MB,DO,"Olympia--Lacey, WA","326,378 ","289,488 ","334,306 ","309,354 ","351,715 ","312,317 ","325,975 ","320,537 ","311,286 ","344,271 ","301,271 ","292,500 ","385,227 ","396,258 ","308,368 ","60,405 ",0 ,"29,993 ","100,888 ","107,376 ","111,756 ","127,270 ","106,736 ","116,960 ","127,530 ","133,038 ","160,671 ","164,206 ","177,183 ","186,340 ","210,568 ","213,425 ","227,490 ","240,674 ","224,443 ","222,310 ","204,659 ","204,084 ","232,083 ","221,802 ","237,298 ","237,965 ","252,473 ","266,423 ","266,652 ","279,309 ","248,039 ","235,049 ","255,538 ","246,873 ","278,101 ","270,409 ","300,106 ","287,843 ","288,042 ","296,776 ","307,632 ","328,436 ","301,909 ","288,286 "
19.0,Intercity Transit,VP,DO,"Olympia--Lacey, WA","42,226 ","35,824 ","42,402 ","43,950 ","42,630 ","39,530 ","42,346 ","43,196 ","38,910 ","43,158 ","36,308 ","40,610 ","41,382 ","38,564 ","32,526 ","17,982 ","18,908 ","19,988 ","20,410 ","19,406 ","19,458 ","20,152 ","18,444 ","17,576 ","14,426 ","12,848 ","16,648 ","15,920 ","14,604 ","15,178 ","14,432 ","14,810 ","15,286 ","15,276 ","15,056 ","14,420 ","13,820 ","14,184 ","18,680 ","17,606 ","17,974 ","19,198 ","18,586 ","20,604 ","17,800 ","18,836 ","18,094 ","17,474 ","14,579 ","14,487 ","18,180 ","15,885 ","17,374 ","16,083 ","16,266 ","18,119 ","15,902 ","17,184 ","17,304 ","16,939 "
20.0,Kitsap County Public Transportation Benefit Area Authority,DR,DO,"Bremerton, WA","25,490 ","18,469 ","24,710 ","27,102 ","28,307 ","25,883 ","27,632 ","26,985 ","25,653 ","28,224 ","23,367 ","23,184 ","23,570 ","24,092 ","12,678 ","5,217 ","6,290 ","8,463 ","9,445 ","8,980 ","9,306 ","10,084 ","8,383 ","8,469 ","7,845 ","8,308 ","10,652 ","11,614 ","12,302 ","13,560 ","14,672 ","15,121 ","15,188 ","14,493 ","14,461 ","12,813 ","14,315 ","16,401 ","19,911 ","20,504 ","18,846 ","18,467 ","17,827 ","20,582 ","20,691 ","20,833 ","19,380 ","16,271 ","19,536 ","18,316 ","22,680 ","20,658 ","23,758 ","22,031 ","20,179 ","22,526 ","20,886 ","22,049 ","19,746 ","18,439 "
20.0,Kitsap County Public Transportation Benefit Area Authority,DR,TX,"Bremerton, WA",246 ,185 ,250 ,209 ,259 ,211 ,215 ,237 ,301 ,432 ,392 ,410 ,387 ,415 ,169 ,29 ,12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35 ,36 ,56 ,123 ,148 ,123 ,179 ,239 ,213 ,298 ,254 ,287 ,296 ,255 ,333 ,320 ,287 ,287 ,275 ,305 ,223 ,281 ,185 ,152 ,190 ,111 ,187 ,179 ,173 ,165 ,153 ,171 ,217 ,382 ,430 ,417 
20.0,Kitsap County Public Transportation Benefit Area Authority,FB,DO,"Bremerton, WA","37,431 ","27,770 ","33,874 ","39,395 ","44,730 ","44,767 ","47,910 ","37,744 ","42,053 ","50,557 ","35,756 ","34,949 ","35,998 ","37,212 ","21,423 ","10,663 ","12,125 ","16,364 ","19,786 ","17,882 ","17,921 ","19,045 ","14,020 ","13,721 ","26,314 ","27,397 ","36,996 ","40,863 ","40,974 ","49,817 ","59,526 ","63,222 ","60,216 ","57,071 ","52,961 ","47,232 ","44,828 ","47,790 ","60,053 ","59,426 ","63,599 ","73,973 ","75,761 ","89,020 ","83,958 ","72,070 ","65,009 ","59,302 ","73,754 ","69,445 ","86,545 ","79,240 ","95,005 ","94,565 ","102,367 ","115,290 ","105,284 ","100,036 ","89,717 ","80,982 "
20.0,Kitsap County Public Transportation Benefit Area Authority,FB,PT,"Bremerton, WA","46,251 ","36,752 ","46,753 ","48,589 ","50,814 ","50,122 ","53,520 ","54,586 ","46,844 ","51,112 ","41,550 ","34,967 ","42,176 ","41,352 ","28,522 ","12,815 ","14,624 ","20,816 ","23,106 ","20,788 ","19,459 ","19,348 ","15,677 ","20,816 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,Kitsap County Public Transportation Benefit Area Authority,MB,DO,"Bremerton, WA","213,644 ","154,657 ","200,590 ","210,547 ","214,362 ","194,620 ","196,849 ","202,209 ","187,424 ","220,470 ","183,737 ","170,298 ","200,379 ","196,752 ","132,082 ","56,503 ","60,135 ","79,337 ","89,071 ","93,619 ","83,126 ","86,505 ","72,405 ","70,850 ","68,755 ","66,077 ","83,876 ","81,214 ","76,557 ","81,270 ","81,875 ","84,805 ","87,664 ","84,636 ","79,488 ","69,784 ","74,226 ","77,035 ","97,445 ","97,264 ","87,995 ","94,292 ","90,454 ","103,005 ","105,840 ","103,643 ","96,326 ","76,423 ","100,415 ","90,811 ","111,038 ","99,874 ","112,083 ","110,676 ","103,524 ","118,414 ","110,763 ","124,192 ","110,156 ","121,996 "
20.0,Kitsap County Public Transportation Benefit Area Authority,VP,DO,"Bremerton, WA","14,418 ","11,174 ","13,463 ","14,102 ","13,779 ","12,072 ","12,866 ","12,930 ","12,789 ","13,668 ","11,370 ","11,026 ","12,601 ","12,387 ","8,878 ","3,449 ","4,694 ","4,688 ","5,720 ","5,304 ","5,591 ","5,012 ","4,648 ","4,494 ","4,730 ","5,126 ","6,061 ","5,383 ","4,797 ","5,101 ","4,975 ","5,693 ","5,812 ","5,721 ","5,417 ","4,907 ","5,283 ","5,392 ","7,027 ","5,988 ","6,668 ","7,507 ","5,883 ","7,105 ","6,282 ","6,227 ","6,873 ","5,252 ","6,891 ","6,171 ","7,480 ","6,818 ","7,584 ","7,119 ","6,477 ","7,358 ","5,872 ","6,207 ","6,193 ","5,210 "
21.0,Whatcom Transportation Authority,DR,DO,"Bellingham, WA","17,875 ","14,617 ","18,619 ","18,830 ","18,915 ","17,965 ","18,185 ","18,291 ","17,779 ","19,580 ","17,853 ","18,202 ","17,469 ","17,688 ","10,767 ","4,134 ","5,309 ","6,966 ","7,751 ","8,435 ","8,485 ","9,495 ","8,319 ","8,403 ","8,119 ","8,150 ","10,342 ","10,893 ","10,899 ","12,156 ","12,731 ","12,380 ","11,722 ","12,519 ","12,014 ","12,383 ","11,473 ","12,202 ","14,569 ","14,085 ","14,134 ","15,008 ","13,811 ","15,411 ","14,721 ","15,151 ","14,525 ","13,866 ","15,209 ","14,771 ","16,879 ","15,643 ","17,134 ","16,266 ","15,120 ","16,205 ","14,773 ","16,674 ","15,414 ","15,085 "
21.0,Whatcom Transportation Authority,DR,PT,"Bellingham, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,Whatcom Transportation Authority,DR,TX,"Bellingham, WA",116 ,140 ,226 ,208 ,286 ,259 ,194 ,178 ,182 ,200 ,158 ,138 ,41 ,137 ,56 ,8 ,9 ,10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,Whatcom Transportation Authority,MB,DO,"Bellingham, WA","434,983 ","393,868 ","390,952 ","454,998 ","453,170 ","304,974 ","249,990 ","239,158 ","288,986 ","522,399 ","421,396 ","296,634 ","406,612 ","437,055 ","245,978 ","69,809 ","75,868 ","86,312 ","92,045 ","96,086 ","96,325 ","113,989 ","99,205 ","98,101 ","99,745 ","99,734 ","119,990 ","122,805 ","118,606 ","123,457 ","113,370 ","115,613 ","172,466 ","255,267 ","212,002 ","161,165 ","196,965 ","237,789 ","237,076 ","271,577 ","268,911 ","199,217 ","170,230 ","178,255 ","259,816 ","370,791 ","317,997 ","204,409 ","339,155 ","313,516 ","304,835 ","328,322 ","335,399 ","227,983 ","193,421 ","198,652 ","249,842 ","414,172 ","351,080 ","254,534 "
21.0,Whatcom Transportation Authority,VP,DO,"Bellingham, WA","3,969 ","2,843 ","2,845 ","3,215 ","3,002 ","2,552 ","2,782 ","2,634 ","2,508 ","2,815 ","2,172 ","2,024 ","2,385 ","2,609 ","1,946 ",992 ,"1,190 ","1,191 ","1,361 ","1,592 ","1,328 ","1,582 ","1,373 ","1,216 ","1,292 ","1,366 ","1,522 ","1,498 ","1,311 ","1,488 ","1,253 ","1,251 ","1,266 ","1,385 ","1,257 ",985 ,"1,187 ","1,354 ","1,687 ","1,905 ","1,639 ","1,824 ","1,650 ","1,918 ","1,814 ","1,900 ","1,909 ","1,204 ","1,791 ","1,664 ","1,925 ","2,018 ","1,927 ","1,928 ","2,107 ","2,398 ","2,167 ","2,485 ","2,226 ","1,976 "
22.0,City of Pocatello,DR,DO,"Pocatello, ID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,City of Pocatello,MB,DO,"Pocatello, ID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,City of Seattle,MG,PT,"Seattle--Tacoma, WA","91,050 ","71,210 ","134,527 ","128,566 ","164,070 ","228,190 ","297,954 ","260,634 ","159,123 ","128,172 ","117,514 ","158,214 ","91,627 ","94,426 ","25,150 ",0 ,106 ,"3,938 ","9,775 ","14,929 ","15,128 ","18,112 ","11,834 ","13,324 ","11,537 ","10,552 ","29,457 ","17,667 ","39,878 ","67,836 ","104,052 ","85,529 ","17,080 ","69,557 ","105,104 ","108,623 ","73,709 ","70,381 ","107,580 ","127,574 ","120,707 ","165,594 ","221,422 ","191,828 ","148,534 ","151,183 ","116,838 ","138,601 ","113,194 ","96,833 ","154,558 ","169,063 ","170,012 ","220,210 ","283,428 ","229,793 ","178,374 ","158,392 ","153,097 ","208,023 "
24.0,Clark County Public Transportation Benefit Area Authority,CB,DO,"Portland, OR--WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,Clark County Public Transportation Benefit Area Authority,DR,DO,"Portland, OR--WA","22,045 ","18,783 ","22,731 ","22,705 ","23,241 ","21,787 ","21,660 ","21,504 ","22,094 ","24,729 ","21,734 ","21,378 ","22,695 ","22,677 ","11,883 ","3,315 ","4,078 ","5,503 ","6,367 ","6,712 ","7,020 ","8,057 ","6,921 ","7,296 ","6,977 ","6,696 ","9,326 ","9,798 ","10,088 ","10,473 ","11,050 ","10,850 ","11,778 ","12,779 ","12,322 ","11,929 ","11,587 ","12,640 ","15,667 ","14,488 ","15,530 ","15,168 ","15,026 ","16,220 ","17,157 ","18,339 ","17,186 ","16,288 ","19,456 ","16,724 ","21,226 ","19,829 ","21,753 ","21,272 ","20,673 ","22,126 ","21,430 ","23,369 ","22,465 ","21,312 "
24.0,Clark County Public Transportation Benefit Area Authority,MB,DO,"Portland, OR--WA","507,430 ","448,974 ","504,929 ","509,088 ","539,140 ","495,347 ","500,649 ","518,399 ","482,973 ","538,607 ","476,862 ","467,399 ","486,021 ","480,559 ","374,236 ","242,058 ","255,212 ","275,944 ","278,227 ","271,206 ","251,661 ","274,145 ","246,824 ","260,690 ","258,360 ","241,280 ","288,132 ","280,505 ","266,785 ","270,897 ","285,695 ","280,955 ","292,296 ","294,240 ","277,518 ","278,170 ","277,302 ","270,773 ","317,667 ","300,500 ","320,402 ","322,506 ","318,655 ","352,173 ","334,157 ","350,618 ","320,825 ","311,149 ","326,958 ","297,232 ","350,559 ","338,376 ","369,706 ","348,395 ","340,750 ","376,191 ","363,873 ","393,763 ","364,977 ","348,021 "
24.0,Clark County Public Transportation Benefit Area Authority,VP,DO,"Portland, OR--WA","3,864 ","3,168 ","3,544 ","3,606 ","3,598 ","3,220 ","3,366 ","3,370 ","3,342 ","3,716 ","3,006 ","3,074 ","3,654 ","3,174 ","2,558 ","1,026 ","1,028 ","1,672 ","1,554 ","1,656 ","1,868 ","1,808 ","1,494 ","1,650 ","1,530 ","1,482 ","2,198 ","1,898 ","1,738 ","1,912 ","1,866 ","1,906 ","1,582 ","1,602 ","1,570 ","1,382 ","1,632 ","1,576 ","1,804 ","1,546 ","1,828 ","2,034 ","2,078 ","2,256 ","1,712 ","2,114 ","2,108 ","1,920 ","2,142 ","1,934 ","2,119 ","2,035 ","2,223 ","1,731 ","1,448 ","1,970 ","1,692 ","1,503 ","1,725 ","1,348 "
25.0,Salem Area Mass Transit District,DR,PT,"Salem, OR","21,301 ","17,612 ","19,554 ","21,197 ","21,928 ","19,057 ","12,803 ","12,937 ","12,349 ","14,231 ","11,043 ","11,709 ","13,124 ","11,913 ","7,377 ","1,759 ","2,073 ","3,204 ","3,768 ","4,050 ","4,273 ","5,548 ","3,860 ","3,995 ","4,120 ","4,055 ","5,929 ","6,254 ","5,832 ","6,524 ","5,445 ","5,294 ","5,439 ","5,928 ","5,809 ","5,942 ","5,668 ","5,816 ","7,190 ","6,665 ","6,368 ","6,336 ","5,894 ","6,857 ","6,599 ","6,816 ","6,711 ","6,194 ","7,139 ","6,497 ","7,998 ","7,464 ","8,277 ","8,352 ","7,434 ","8,253 ","7,586 ","8,457 ","8,522 ","8,695 "
25.0,Salem Area Mass Transit District,MB,DO,"Salem, OR","258,036 ","214,732 ","244,188 ","274,865 ","279,066 ","234,977 ","250,461 ","249,291 ","286,715 ","332,798 ","275,770 ","266,952 ","292,683 ","287,146 ","208,292 ","27,196 ","54,529 ","87,417 ","109,317 ","130,266 ","122,682 ","157,802 ","126,262 ","141,773 ","130,767 ","122,699 ","168,415 ","167,587 ","165,125 ","176,188 ","160,166 ","153,850 ","161,072 ","168,770 ","156,895 ","151,814 ","161,198 ","161,441 ","193,682 ","182,753 ","193,734 ","194,180 ","179,579 ","197,631 ","240,860 ","246,948 ","220,558 ","195,439 ","235,747 ","214,070 ","244,194 ","244,017 ","280,935 ","262,671 ","239,717 ","254,727 ","273,609 ","293,893 ","258,320 ","241,670 "
25.0,Salem Area Mass Transit District,MB,PT,"Salem, OR",,,,,,,"7,318 ","7,259 ","7,871 ","10,210 ","8,782 ","7,888 ","9,417 ","8,895 ","6,454 ","1,525 ","2,468 ","3,560 ","4,268 ","4,585 ","4,238 ","5,169 ","4,025 ","4,427 ","4,218 ","4,085 ","5,567 ","5,616 ","5,170 ","5,580 ","4,882 ","4,731 ","4,861 ","5,458 ","4,934 ","4,579 ","4,929 ","5,132 ","5,999 ","5,806 ","5,916 ","6,141 ","5,832 ","6,522 ","7,116 ","7,440 ","6,463 ","6,025 ","7,188 ","6,292 ","8,062 ","7,708 ","8,538 ","7,801 ","6,908 ","8,381 ","8,196 ","9,826 ","8,939 ","7,437 "
25.0,Salem Area Mass Transit District,VP,PT,"Salem, OR","7,172 ","5,938 ","6,189 ","6,714 ","6,855 ","6,023 ","6,546 ","6,101 ","6,298 ","6,719 ","5,437 ","5,593 ","6,102 ","6,005 ","4,786 ","2,000 ","1,757 ","1,808 ","1,906 ","1,972 ","2,000 ","1,892 ","1,858 ","1,862 ","1,755 ","1,668 ","2,026 ","1,972 ","1,738 ","1,865 ","1,966 ","2,013 ","2,045 ","2,038 ","2,532 ","3,285 ","3,571 ","3,455 ","4,201 ","4,502 ","6,345 ","8,135 ","9,619 ","10,890 ","10,164 ","8,565 ","6,899 ","6,213 ","7,387 ","6,698 ","7,363 ","6,410 ","7,381 ","7,232 ","6,655 ","7,230 ","6,862 ","7,387 ","6,231 ","6,230 "
